timestamp,fav,vid_id,round,order
2025-07-02 10:43:24.957,0,7.52063058194051E+017,1,408
2025-07-02 10:43:24.958,0,7.5205457928646E+017,1,409
2025-07-02 10:43:24.959,0,7.52027604409243E+017,1,410
2025-07-02 10:43:24.959,0,7.51957832779595E+017,1,411
2025-07-02 10:43:24.960,0,7.51877843653452E+017,1,412
2025-07-02 10:43:24.960,0,7.52082739466026E+017,1,413
2025-07-02 10:43:24.961,0,7.52058424097578E+017,1,414
2025-07-02 10:43:34.000,1,7.51835496928882E+018,1,415
2025-07-02 10:44:19.091,0,7.50075796835956E+017,1,416
2025-07-02 10:44:19.093,0,7.51952209625118E+017,1,417
2025-07-02 10:44:19.093,0,7.51958795620687E+017,1,418
2025-07-02 10:44:19.094,0,7.51839404215822E+017,1,419
2025-07-02 10:44:19.095,0,7.51600513609163E+017,1,420
2025-07-02 10:44:19.095,0,7.52066862161865E+017,1,421
2025-07-02 10:44:19.096,0,7.51988474881509E+017,1,422
2025-07-02 10:44:19.097,0,7.50105293791801E+017,1,423
2025-07-02 10:44:19.097,0,7.51924410139342E+017,1,424
2025-07-02 10:44:19.099,0,7.51864429463523E+017,1,425
2025-07-02 10:44:19.099,0,7.49272047723699E+017,1,426
2025-07-02 10:44:46.124,0,7.51680298615318E+017,1,427
2025-07-02 10:44:46.125,0,7.50584118678404E+017,1,428
2025-07-02 10:44:46.126,0,7.49869584763965E+017,1,429
2025-07-02 10:44:46.127,0,7.52132315700162E+017,1,430
2025-07-02 10:44:46.128,0,7.5188456735429E+017,1,431
2025-07-02 10:44:46.129,0,7.51502715832725E+017,1,432
2025-07-02 10:44:46.130,0,7.51100502453368E+017,1,433
2025-07-02 10:44:46.132,0,7.50583408700583E+017,1,434
